Jefferson
J. Cesar
Victor
D. Alves
Dante
D. Luiz
Henrique
Maicon
Marcelo
Maxwell
T. Silva 
Bernard
Fernandinho
Hernanes
L. Gustavo
Oscar
Paulinho
Ramires
Willian
Fred
Hulk
J
Neymar
C. Itandje
L. Feudjou
S. N'Djock
A. Nyom
A. Chedjou
B. Assou-Ekotto
C. Djeugoue
D. Nounkeu
H. Bedimo
N. N'Koulou
A. Song
E. Salli
E. Enoh
J. Makoun
J. Matip
L. N'Guemo
S. Mbia
B. Moukandjo
F. Olinga
M. Choupo-Moting
P. Webo
S. Eto'o 
V. Aboubakar
D. Subasic
O. Zelenika
S. Pletikosa
D. Pranjic
D. Srna 
D. Lovren
D. Vida
G. Schildenfeld
S. Vrsaljko
V. Corluka
M. Badelj
I. Perisic
I. Rakitic
L. Modric
M. Brozovic
M. Kovacic
O. Vukojevic
Sammir
A. Rebic
Eduardo
I. Olic
M. Mandzukic
N. Jelavic
A. Talavera
G. Ochoa
J. de Jesus Corona
A. Guardado
C. Salcido
D. Reyes
F. Javier Rodriguez
H. Moreno
M. Angel Ponce
M. Layun
P. Aguilar
R. Marquez 
C. Pena
H. Herrera
I. Brizuela
J. Aquino
J. Juan Vazquez
M. Fabian
A. Pulido
G. dos Santos
J. Hernandez
O. Peralta
R. Jimenez
E. Galekovic
M. Ryan
M. Langerak
A. Wilkinson
B. Wright
I. Franjic
J. Davidson
M. Spiranovic
R. McGowan
B. Halloran
D. Vidosic
J. Holland
J. Troisi
M. Bresciano
M. Milligan
M. Luongo
M. McKay
M. Jedinak 
O. Bozanic
T. Oar
A. Taggart
M. Leckie
T. Cahill
C. Bravo 
C. Toselli
J. Herrera
E. Mena
G. Medel
G. Jara
J. Rojas
M. Albornoz
A. Vidal
C. Carmona
C. Aranguiz
F. Orellana
F. Gutierrez
F. Silva
J. Beausejour
J. Valdivia
J. Pedro Fuenzalida
M. Diaz
M. Isla
A. Sanchez
E. Vargas
E. Paredes
M. Pinilla
D. de Gea
I. Casillas 
P. Reina
C. Azpilicueta
G. Pique
J. Alba
Juanfran
R. Albiol
S. Ramos
A. Iniesta
C. Fabregas
D. Silva
J. Martinez
J. Mata
Koke
S. Cazorla
S. Busquets
X. Alonso
Xavi
D. Villa
D. Costa
F. Torres
Pedro
J. Cillessen
M. Vorm
T. Krul
B. Martins Indi
D. Blind
D. Janmaat
J. Veltman
P. Verhaegh
R. Vlaar
S. de Vrij
T. Kongolo
A. Robben
G. Wijnaldum
J. de Guzman
J. Clasie
L. Fer
M. Depay
N. de Jong
W. Sneijder
D. Kuyt
J. Lens
Klaas-Jan Huntelaar
R. van Persie 
C. Vargas
D. Ospina
F. Mondragon
C. Valdes
C. Zapata
E. Alvarez Balanta
J. Camilo Zuniga
M. Yepes 
P. Armero
S. Arias
A. Aguilar
C. Carbonero
A. Mejia
C. Sanchez
F. Guarin
J. Rodriguez
J. Fernando Quintero
J. Guillermo Cuadrado
V. Ibarbo
A. Ramos
C. Bacca
J. Martinez
T. Gutierrez
B. Barry
S. Mande
S. Gbohouo
A. Boka
C. Djakpa
D. Zokora
Jean-Daniel Akpa-Akpro
K. Toure
O. Viera
S. Aurier
S. Bamba
C. Tiote
D. Ya Konan
I. Diomande
S. Die
Y. Toure
D. Drogba 
Gervinho
G. Sio
M. Bolly
M. Gradel
S. Kalou
W. Bony
O. Karnezis
P. Glykos
S. Kapino
G. Maniatis
G. Tzavellas
